event_month,pet_id,subscription_date,subscription_cancelled_date,pet_type,pet_race,pet_age_at_subscription,total_ttc,total_ht,total_hthc,health_ttc,health_ht,health_hthc,prevention_ttc,prevention_ht,prevention_hthc,health_limit,rate,prevention_limit
2022-11-01,p1139,2022-09-30,,cat,siamois,0,27.99,25.68,17.85,27.99,25.68,17.85,,,,1200,1,
2022-01-01,p114,2022-01-28,,cat,bengal,6,40.99,37.6,26.53,33.99,31.18,20.11,7,6.42,6.42,1000,0.8,100
2022-02-01,p114,2022-01-28,,cat,bengal,6,40.99,37.6,26.53,33.99,31.18,20.11,7,6.42,6.42,1000,0.8,100
2022-03-01,p114,2022-01-28,,cat,bengal,6,40.99,37.6,26.53,33.99,31.18,20.11,7,6.42,6.42,1000,0.8,100
2022-04-01,p114,2022-01-28,,cat,bengal,6,40.99,37.6,26.53,33.99,31.18,20.11,7,6.42,6.42,1000,0.8,100
2022-05-01,p114,2022-01-28,,cat,bengal,6,40.99,37.6,26.53,33.99,31.18,20.11,7,6.42,6.42,1000,0.8,100
2022-06-01,p114,2022-01-28,,cat,bengal,6,40.99,37.6,26.53,33.99,31.18,20.11,7,6.42,6.42,1000,0.8,100
2022-07-01,p114,2022-01-28,,cat,bengal,6,40.99,37.6,26.53,33.99,31.18,20.11,7,6.42,6.42,1000,0.8,100
2022-08-01,p114,2022-01-28,,cat,bengal,6,40.99,37.6,26.53,33.99,31.18,20.11,7,6.42,6.42,1000,0.8,100
2022-09-01,p114,2022-01-28,,cat,bengal,6,40.99,37.6,26.53,33.99,31.18,20.11,7,6.42,6.42,1000,0.8,100
2022-10-01,p114,2022-01-28,,cat,bengal,6,40.99,37.6,26.53,33.99,31.18,20.11,7,6.42,6.42,1000,0.8,100
2022-11-01,p114,2022-01-28,,cat,bengal,6,40.99,37.6,26.53,33.99,31.18,20.11,7,6.42,6.42,1000,0.8,100
2022-04-01,p1141,2022-04-04,,dog,berger australien,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-05-01,p1141,2022-04-04,,dog,berger australien,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-06-01,p1141,2022-04-04,,dog,berger australien,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-07-01,p1141,2022-04-04,,dog,berger australien,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-08-01,p1141,2022-04-04,,dog,berger australien,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-09-01,p1141,2022-04-04,,dog,berger australien,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-10-01,p1141,2022-04-04,,dog,berger australien,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-11-01,p1141,2022-04-04,,dog,berger australien,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-01-01,p1142,2022-01-10,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-01-01,p1142,2022-01-10,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-02-01,p1142,2022-01-10,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-02-01,p1142,2022-01-10,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-03-01,p1142,2022-01-10,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-03-01,p1142,2022-01-10,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-04-01,p1142,2022-01-10,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-04-01,p1142,2022-01-10,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-05-01,p1142,2022-01-10,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-05-01,p1142,2022-01-10,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-06-01,p1142,2022-01-10,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-06-01,p1142,2022-01-10,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-07-01,p1142,2022-01-10,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-07-01,p1142,2022-01-10,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-08-01,p1142,2022-01-10,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-08-01,p1142,2022-01-10,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-09-01,p1142,2022-01-10,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-09-01,p1142,2022-01-10,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-10-01,p1142,2022-01-10,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-10-01,p1142,2022-01-10,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-11-01,p1142,2022-01-10,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-11-01,p1142,2022-01-10,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-03-01,p1143,2022-03-10,,dog,golden retriever,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-04-01,p1143,2022-03-10,,dog,golden retriever,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-05-01,p1143,2022-03-10,,dog,golden retriever,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-06-01,p1143,2022-03-10,,dog,golden retriever,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-07-01,p1143,2022-03-10,,dog,golden retriever,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-08-01,p1143,2022-03-10,,dog,golden retriever,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-09-01,p1143,2022-03-10,,dog,golden retriever,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-10-01,p1143,2022-03-10,,dog,golden retriever,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-11-01,p1143,2022-03-10,,dog,golden retriever,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-03-01,p1144,2022-03-16,,dog,shiba,3,24.99,22.92,19.73,17.99,16.5,13.31,7,6.42,6.42,1000,1,100
2022-04-01,p1144,2022-03-16,,dog,shiba,3,24.99,22.92,19.73,17.99,16.5,13.31,7,6.42,6.42,1000,1,100
2022-05-01,p1144,2022-03-16,,dog,shiba,3,24.99,22.92,19.73,17.99,16.5,13.31,7,6.42,6.42,1000,1,100
2022-06-01,p1144,2022-03-16,,dog,shiba,3,24.99,22.92,19.73,17.99,16.5,13.31,7,6.42,6.42,1000,1,100
2022-07-01,p1144,2022-03-16,,dog,shiba,3,24.99,22.92,19.73,17.99,16.5,13.31,7,6.42,6.42,1000,1,100
2022-08-01,p1144,2022-03-16,,dog,shiba,3,24.99,22.92,19.73,17.99,16.5,13.31,7,6.42,6.42,1000,1,100
2022-09-01,p1144,2022-03-16,,dog,shiba,3,24.99,22.92,19.73,17.99,16.5,13.31,7,6.42,6.42,1000,1,100
2022-10-01,p1144,2022-03-16,,dog,shiba,3,24.99,22.92,19.73,17.99,16.5,13.31,7,6.42,6.42,1000,1,100
2022-11-01,p1144,2022-03-16,,dog,shiba,3,24.99,22.92,19.73,17.99,16.5,13.31,7,6.42,6.42,1000,1,100
2022-01-01,p1145,2022-01-28,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-02-01,p1145,2022-01-28,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-03-01,p1145,2022-01-28,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-04-01,p1145,2022-01-28,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-05-01,p1145,2022-01-28,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-06-01,p1145,2022-01-28,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-07-01,p1145,2022-01-28,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-08-01,p1145,2022-01-28,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-09-01,p1145,2022-01-28,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-10-01,p1145,2022-01-28,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-11-01,p1145,2022-01-28,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-01-01,p1146,2022-01-28,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-02-01,p1146,2022-01-28,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-03-01,p1146,2022-01-28,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-04-01,p1146,2022-01-28,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-05-01,p1146,2022-01-28,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-06-01,p1146,2022-01-28,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-07-01,p1146,2022-01-28,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-08-01,p1146,2022-01-28,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-09-01,p1146,2022-01-28,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-10-01,p1146,2022-01-28,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-11-01,p1146,2022-01-28,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-02-01,p1147,2022-02-16,,cat,maine coon,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-03-01,p1147,2022-02-16,,cat,maine coon,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-04-01,p1147,2022-02-16,,cat,maine coon,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-05-01,p1147,2022-02-16,,cat,maine coon,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-06-01,p1147,2022-02-16,,cat,maine coon,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-07-01,p1147,2022-02-16,,cat,maine coon,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-08-01,p1147,2022-02-16,,cat,maine coon,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-09-01,p1147,2022-02-16,,cat,maine coon,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-10-01,p1147,2022-02-16,,cat,maine coon,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-11-01,p1147,2022-02-16,,cat,maine coon,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2021-12-01,p1148,2021-12-30,,cat,bengal,0,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-01-01,p1148,2021-12-30,,cat,bengal,0,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-02-01,p1148,2021-12-30,,cat,bengal,0,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-03-01,p1148,2021-12-30,,cat,bengal,0,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-04-01,p1148,2021-12-30,,cat,bengal,0,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-05-01,p1148,2021-12-30,,cat,bengal,0,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-06-01,p1148,2021-12-30,,cat,bengal,0,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-07-01,p1148,2021-12-30,,cat,bengal,0,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-08-01,p1148,2021-12-30,,cat,bengal,0,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-09-01,p1148,2021-12-30,,cat,bengal,0,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-10-01,p1148,2021-12-30,,cat,bengal,0,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-11-01,p1148,2021-12-30,,cat,bengal,0,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-10-01,p115,2022-10-13,,cat,europ̩en,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-11-01,p115,2022-10-13,,cat,europ̩en,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-07-01,p1150,2022-07-20,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-08-01,p1150,2022-07-20,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-09-01,p1150,2022-07-20,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-10-01,p1150,2022-07-20,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-11-01,p1150,2022-07-20,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-08-01,p1151,2022-08-27,,cat,persan,3,24.99,22.92,18.45,17.99,16.5,12.03,7,6.42,6.42,1000,0.7,100
2022-09-01,p1151,2022-08-27,,cat,persan,3,24.99,22.92,18.45,17.99,16.5,12.03,7,6.42,6.42,1000,0.7,100
2022-10-01,p1151,2022-08-27,,cat,persan,3,24.99,22.92,18.45,17.99,16.5,12.03,7,6.42,6.42,1000,0.7,100
2022-11-01,p1151,2022-08-27,,cat,persan,3,24.99,22.92,18.45,17.99,16.5,12.03,7,6.42,6.42,1000,0.7,100
2022-04-01,p1153,2022-04-23,,cat,siamois,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-05-01,p1153,2022-04-23,,cat,siamois,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-06-01,p1153,2022-04-23,,cat,siamois,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-07-01,p1153,2022-04-23,,cat,siamois,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-08-01,p1153,2022-04-23,,cat,siamois,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-09-01,p1153,2022-04-23,,cat,siamois,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-10-01,p1153,2022-04-23,,cat,siamois,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-11-01,p1153,2022-04-23,,cat,siamois,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-10-01,p1154,2022-10-10,,cat,siamois,6,36.99,33.93,24.98,29.99,27.51,18.56,7,6.42,6.42,1000,0.8,100
2022-11-01,p1154,2022-10-10,,cat,siamois,6,36.99,33.93,24.98,29.99,27.51,18.56,7,6.42,6.42,1000,0.8,100
2022-09-01,p1156,2022-09-29,,dog,spitz allemand nain,1,19.99,18.34,15.7,12.99,11.92,9.28,7,6.42,6.42,1000,0.8,100
2022-10-01,p1156,2022-09-29,,dog,spitz allemand nain,1,19.99,18.34,15.7,12.99,11.92,9.28,7,6.42,6.42,1000,0.8,100
2022-11-01,p1156,2022-09-29,,dog,spitz allemand nain,1,19.99,18.34,15.7,12.99,11.92,9.28,7,6.42,6.42,1000,0.8,100
2022-08-01,p1157,2022-08-10,,cat,bengal,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-09-01,p1157,2022-08-10,,cat,bengal,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-10-01,p1157,2022-08-10,,cat,bengal,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-11-01,p1157,2022-08-10,,cat,bengal,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-03-01,p1159,2022-03-11,,dog,shiba,0,23.99,22.01,18.63,23.99,22.01,18.63,,,,2000,1,
2022-04-01,p1159,2022-03-11,,dog,shiba,0,23.99,22.01,18.63,23.99,22.01,18.63,,,,2000,1,
2022-05-01,p1159,2022-03-11,,dog,shiba,0,23.99,22.01,18.63,23.99,22.01,18.63,,,,2000,1,
2022-06-01,p1159,2022-03-11,,dog,shiba,0,23.99,22.01,18.63,23.99,22.01,18.63,,,,2000,1,
2022-07-01,p1159,2022-03-11,,dog,shiba,0,23.99,22.01,18.63,23.99,22.01,18.63,,,,2000,1,
2022-08-01,p1159,2022-03-11,,dog,shiba,0,23.99,22.01,18.63,23.99,22.01,18.63,,,,2000,1,
2022-09-01,p1159,2022-03-11,,dog,shiba,0,23.99,22.01,18.63,23.99,22.01,18.63,,,,2000,1,
2022-10-01,p1159,2022-03-11,,dog,shiba,0,23.99,22.01,18.63,23.99,22.01,18.63,,,,2000,1,
2022-11-01,p1159,2022-03-11,,dog,shiba,0,23.99,22.01,18.63,23.99,22.01,18.63,,,,2000,1,
2022-01-01,p116,2022-01-12,,dog,malinois,2,16.99,15.59,12.57,16.99,15.59,12.57,,,,1000,1,
2022-02-01,p116,2022-01-12,,dog,malinois,2,16.99,15.59,12.57,16.99,15.59,12.57,,,,1000,1,
2022-03-01,p116,2022-01-12,,dog,malinois,2,16.99,15.59,12.57,16.99,15.59,12.57,,,,1000,1,
2022-04-01,p116,2022-01-12,,dog,malinois,2,16.99,15.59,12.57,16.99,15.59,12.57,,,,1000,1,
2022-05-01,p116,2022-01-12,,dog,malinois,2,16.99,15.59,12.57,16.99,15.59,12.57,,,,1000,1,
2022-06-01,p116,2022-01-12,,dog,malinois,2,16.99,15.59,12.57,16.99,15.59,12.57,,,,1000,1,
2022-07-01,p116,2022-01-12,,dog,malinois,2,16.99,15.59,12.57,16.99,15.59,12.57,,,,1000,1,
2022-08-01,p116,2022-01-12,,dog,malinois,2,16.99,15.59,12.57,16.99,15.59,12.57,,,,1000,1,
2022-09-01,p116,2022-01-12,,dog,malinois,2,16.99,15.59,12.57,16.99,15.59,12.57,,,,1000,1,
2022-10-01,p116,2022-01-12,,dog,malinois,2,16.99,15.59,12.57,16.99,15.59,12.57,,,,1000,1,
2022-11-01,p116,2022-01-12,,dog,malinois,2,16.99,15.59,12.57,16.99,15.59,12.57,,,,1000,1,
2022-05-01,p1160,2022-05-16,,dog,samoyede,1,11.99,11,9.28,11.99,11,9.28,,,,1000,0.8,
2022-06-01,p1160,2022-05-16,,dog,samoyede,1,11.99,11,9.28,11.99,11,9.28,,,,1000,0.8,
2022-07-01,p1160,2022-05-16,,dog,samoyede,1,11.99,11,9.28,11.99,11,9.28,,,,1000,0.8,
2022-08-01,p1160,2022-05-16,,dog,samoyede,1,11.99,11,9.28,11.99,11,9.28,,,,1000,0.8,
2022-09-01,p1160,2022-05-16,,dog,samoyede,1,11.99,11,9.28,11.99,11,9.28,,,,1000,0.8,
2022-10-01,p1160,2022-05-16,,dog,samoyede,1,11.99,11,9.28,11.99,11,9.28,,,,1000,0.8,
2022-11-01,p1160,2022-05-16,,dog,samoyede,1,11.99,11,9.28,11.99,11,9.28,,,,1000,0.8,
2022-05-01,p1161,2022-05-27,,cat,ragdoll,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-06-01,p1161,2022-05-27,,cat,ragdoll,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-07-01,p1161,2022-05-27,,cat,ragdoll,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-08-01,p1161,2022-05-27,,cat,ragdoll,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-09-01,p1161,2022-05-27,,cat,ragdoll,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-10-01,p1161,2022-05-27,,cat,ragdoll,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-11-01,p1161,2022-05-27,,cat,ragdoll,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-08-01,p1162,2022-08-02,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-09-01,p1162,2022-08-02,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-10-01,p1162,2022-08-02,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-11-01,p1162,2022-08-02,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2021-12-01,p1163,2021-12-20,2022-12-20,cat,bengal,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-01-01,p1163,2021-12-20,2022-12-20,cat,bengal,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-02-01,p1163,2021-12-20,2022-12-20,cat,bengal,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-03-01,p1163,2021-12-20,2022-12-20,cat,bengal,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-04-01,p1163,2021-12-20,2022-12-20,cat,bengal,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-05-01,p1163,2021-12-20,2022-12-20,cat,bengal,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-06-01,p1163,2021-12-20,2022-12-20,cat,bengal,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-07-01,p1163,2021-12-20,2022-12-20,cat,bengal,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-08-01,p1163,2021-12-20,2022-12-20,cat,bengal,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-09-01,p1163,2021-12-20,2022-12-20,cat,bengal,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-10-01,p1163,2021-12-20,2022-12-20,cat,bengal,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-11-01,p1163,2021-12-20,2022-12-20,cat,bengal,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-01-01,p1165,2022-01-04,,cat,maine coon,0,34.99,32.1,24.84,34.99,32.1,24.84,,,,2000,1,
2022-02-01,p1165,2022-01-04,,cat,maine coon,0,34.99,32.1,24.84,34.99,32.1,24.84,,,,2000,1,
2022-03-01,p1165,2022-01-04,,cat,maine coon,0,34.99,32.1,24.84,34.99,32.1,24.84,,,,2000,1,
2022-04-01,p1165,2022-01-04,,cat,maine coon,0,34.99,32.1,24.84,34.99,32.1,24.84,,,,2000,1,
2022-05-01,p1165,2022-01-04,,cat,maine coon,0,34.99,32.1,24.84,34.99,32.1,24.84,,,,2000,1,
2022-06-01,p1165,2022-01-04,,cat,maine coon,0,34.99,32.1,24.84,34.99,32.1,24.84,,,,2000,1,
2022-07-01,p1165,2022-01-04,,cat,maine coon,0,34.99,32.1,24.84,34.99,32.1,24.84,,,,2000,1,
2022-08-01,p1165,2022-01-04,,cat,maine coon,0,34.99,32.1,24.84,34.99,32.1,24.84,,,,2000,1,
2022-09-01,p1165,2022-01-04,,cat,maine coon,0,34.99,32.1,24.84,34.99,32.1,24.84,,,,2000,1,
2022-10-01,p1165,2022-01-04,,cat,maine coon,0,34.99,32.1,24.84,34.99,32.1,24.84,,,,2000,1,
2022-11-01,p1165,2022-01-04,,cat,maine coon,0,34.99,32.1,24.84,34.99,32.1,24.84,,,,2000,1,
2022-05-01,p1166,2022-05-10,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-06-01,p1166,2022-05-10,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-07-01,p1166,2022-05-10,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-08-01,p1166,2022-05-10,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-09-01,p1166,2022-05-10,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-10-01,p1166,2022-05-10,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-11-01,p1166,2022-05-10,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-10-01,p1168,2022-10-15,,cat,siamois,8,42.99,39.44,24.34,42.99,39.44,24.34,,,,1200,0.8,
2022-11-01,p1168,2022-10-15,,cat,siamois,8,42.99,39.44,24.34,42.99,39.44,24.34,,,,1200,0.8,
2022-10-01,p1169,2022-10-21,,dog,chihuahua,5,14.58,13.38,10.85,14.58,13.38,10.85,,,,1000,0.8,
2022-11-01,p1169,2022-10-21,,dog,chihuahua,5,14.58,13.38,10.85,14.58,13.38,10.85,,,,1000,0.8,
